archive  size       crc          hash        
4        169        4253974020   744057837   
4        235        2528738229   -1711961569 
4        128        4251005075   1518042139  
4        181        1192494215   -1163415980 
4        239        1892889551   -414575479  
4        358        642700903    -675682865  
4        184        3929334552   688039357   
4        93         1963827217   721014443   
4        772        2915267019   2135016641  
4        133        3124565556   -1228806101 
4        81         1724612601   -460746771  
4        130        3855003962   1707644289  
4        131        2740391518   826737721   
4        170        1582505583   691928628   
4        319        3720753306   -1208199769 
4        162        2477017536   1204151324  
4        110        4261520204   45244072    
4        133        279419640    -314697018  
4        159        3237342655   -495340306  
4        150        1528123381   522866494   
4        103        916653447    -856931047  
4        245        1668648682   -81515004   
4        223        2948869634   -1157862910 
4        284        994256065    1701980188  
4        435        1961879347   -495232540  
4        211        1508535930   1539270081  
4        132        1929664102   -1321933558 
4        104        1642173277   -1162842162 
4        301        1878690950   1579826055  
4        144        1969226868   -1376813579 
4        144        2666464308   -693899767  
4        142        1963231206   891980534   
4        142        4047138302   -531618015  
4        136        3287209847   -1279924537 
4        119        2214773719   -41253279   
4        141        492218155    -1104858584 
